G_N,G_NNZ,factor/matrix NNZ ratio,factor/metis factor,org factor/metis factor,ordering_time,analysis_time,factorization_time,solve_time,residual
120000,2501592,67.1982,1.96562,5.83747,59,-1,-1,-1,0
120000,2521968,69.5938,2.00688,5.7187,69,-1,-1,-1,0
120000,2534559,68.8314,2.03123,5.83686,66,-1,-1,-1,0
120000,2550795,77.6136,2.1898,5.57954,90,-1,-1,-1,0
120000,2563197,72.4778,2.06797,5.6307,95,-1,-1,-1,0
120000,2575482,66.3892,1.92983,5.71566,65,-1,-1,-1,0
120000,2582916,76.1728,2.21681,5.71752,69,-1,-1,-1,0
120000,2587290,71.4074,2.04079,5.60538,65,-1,-1,-1,0
120000,2590314,75.4651,2.15368,5.58606,73,-1,-1,-1,0
120000,2593050,72.9816,2.08299,5.58566,66,-1,-1,-1,0
120000,2595282,72.4241,2.05132,5.54177,65,-1,-1,-1,0
120000,2596209,73.8727,2.1053,5.57648,68,-1,-1,-1,0
120000,2597406,75.8307,2.18777,5.64414,74,-1,-1,-1,0
120000,2598009,76.0873,2.16725,5.5699,67,-1,-1,-1,0
120000,2599170,71.8496,2.03937,5.55301,65,-1,-1,-1,0
120000,2599845,77.1811,2.20628,5.59291,68,-1,-1,-1,0
120000,2600502,69.4237,1.98665,5.5975,67,-1,-1,-1,0
120000,2601087,70.3504,2.00478,5.57353,62,-1,-1,-1,0
120000,2393268,65.414,2.05715,5.37492,62,-1,-1,-1,0
120000,2404284,70.1084,2.20358,5.35469,68,-1,-1,-1,0
120000,2430915,69.1547,2.16995,5.31222,63,-1,-1,-1,0
120000,2442210,67.5259,2.12074,5.3221,67,-1,-1,-1,0
120000,2455872,60.942,1.90867,5.28134,62,-1,-1,-1,0
120000,2465430,58.5656,1.80014,5.16752,65,-1,-1,-1,0
120000,2479029,61.9043,1.92656,5.2105,72,-1,-1,-1,0
120000,2488281,61.4832,1.89665,5.15491,70,-1,-1,-1,0
120000,2494950,61.6024,1.8488,5.02278,62,-1,-1,-1,0
120000,2498829,63.515,1.93529,5.08731,69,-1,-1,-1,0
120000,2501934,62.3513,1.90529,5.09666,62,-1,-1,-1,0
120000,2503518,65.723,1.99022,5.05077,64,-1,-1,-1,0
120000,2505039,68.1383,2.05451,5.0271,66,-1,-1,-1,0
120000,2506398,61.2006,1.84924,5.036,67,-1,-1,-1,0
120000,2508027,65.229,1.94508,4.96672,72,-1,-1,-1,0
120000,2508558,60.2589,1.81093,5.00582,64,-1,-1,-1,0
120000,2509674,67.3327,2.02049,4.9987,64,-1,-1,-1,0
120000,2510412,66.5047,1.98093,4.96287,60,-1,-1,-1,0
120000,2362722,61.4155,1.99981,5.1904,59,-1,-1,-1,0
120000,2369553,63.0246,2.02446,5.12458,68,-1,-1,-1,0
120000,2393286,59.5947,1.92484,5.11646,88,-1,-1,-1,0
120000,2403798,59.2462,1.90709,5.11191,85,-1,-1,-1,0
120000,2420016,58.8114,1.88283,5.07845,84,-1,-1,-1,0
120000,2432850,63.4021,2.00794,4.99514,61,-1,-1,-1,0
120000,2438187,64.8514,2.05741,4.99655,63,-1,-1,-1,0
120000,2444064,63.5105,2.01149,4.98603,60,-1,-1,-1,0
120000,2451786,58.2615,1.8224,4.91922,62,-1,-1,-1,0
120000,2457474,64.7953,2.04562,4.95776,59,-1,-1,-1,0
120000,2461092,61.8011,1.96036,4.9848,64,-1,-1,-1,0
120000,2463378,61.6979,1.95016,4.95851,63,-1,-1,-1,0
120000,2465457,61.3947,1.93304,4.93481,69,-1,-1,-1,0
120000,2466708,63.9423,2.01413,4.94888,58,-1,-1,-1,0
120000,2468454,65.8206,2.0551,4.90909,62,-1,-1,-1,0
120000,2470074,60.3038,1.8701,4.87745,61,-1,-1,-1,0
120000,2471001,63.7738,1.98588,4.89989,66,-1,-1,-1,0
120000,2471874,63.7986,1.99435,4.91882,62,-1,-1,-1,0
120000,2472936,60.4563,1.89043,4.92657,60,-1,-1,-1,0
120000,2473566,66.7157,2.08548,4.93157,63,-1,-1,-1,0
120000,2474088,64.309,2.00629,4.92437,63,-1,-1,-1,0
120000,2350977,62.0773,2.03666,4.97297,63,-1,-1,-1,0
120000,2357754,63.1075,2.09638,5.05702,63,-1,-1,-1,0
120000,2378805,67.9583,2.2346,4.98555,62,-1,-1,-1,0
120000,2394447,59.6152,1.97446,5.00269,66,-1,-1,-1,0
120000,2410278,61.5691,1.97631,4.85078,65,-1,-1,-1,0
120000,2422095,62.1316,2.01384,4.89395,63,-1,-1,-1,0
120000,2432400,60.8653,1.97214,4.88944,57,-1,-1,-1,0
120000,2438682,62.571,2.01149,4.85145,65,-1,-1,-1,0
120000,2441913,59.6296,1.93938,4.91011,59,-1,-1,-1,0
120000,2444289,61.5343,1.99506,4.89031,67,-1,-1,-1,0
120000,2446494,62.7612,2.01702,4.85583,68,-1,-1,-1,0
120000,2447340,61.6704,2.00486,4.90928,65,-1,-1,-1,0
120000,2448717,59.7516,1.92824,4.86856,64,-1,-1,-1,0
120000,2449968,61.0128,1.94653,4.81325,65,-1,-1,-1,0
120000,2451147,59.5649,1.90688,4.82743,67,-1,-1,-1,0
120000,2452236,62.5178,1.96982,4.83065,64,-1,-1,-1,0
120000,2453037,59.8913,1.91917,4.9133,64,-1,-1,-1,0
120000,2453316,62.0852,1.96236,4.84597,73,-1,-1,-1,0
120000,2345757,61.1778,2.06104,5.11001,58,-1,-1,-1,0
120000,2349204,59.9137,2.03518,5.16054,59,-1,-1,-1,0
120000,2376105,57.8974,1.94749,5.11415,60,-1,-1,-1,0
120000,2397264,59.2013,1.98603,5.10149,61,-1,-1,-1,0
120000,2407884,62.7232,2.01874,4.90657,65,-1,-1,-1,0
120000,2418360,56.8613,1.87688,5.021,62,-1,-1,-1,0
120000,2425623,59.0619,1.93825,4.99345,70,-1,-1,-1,0
120000,2430897,58.9714,1.93829,5.00552,64,-1,-1,-1,0
120000,2432886,59.6881,1.93946,5.00665,64,-1,-1,-1,0
120000,2434326,60.7532,1.98393,5.03172,70,-1,-1,-1,0
120000,2437350,61.653,1.98373,4.95224,62,-1,-1,-1,0
120000,2439042,59.8189,1.94846,5.01436,76,-1,-1,-1,0
120000,2440419,60.3519,1.96833,5.02242,72,-1,-1,-1,0
120000,2441328,58.2007,1.90062,4.97506,61,-1,-1,-1,0
120000,2441949,63.3062,2.04232,4.91526,61,-1,-1,-1,0
120000,2442894,64.9113,2.12228,4.98429,57,-1,-1,-1,0
120000,2443713,61.7002,2.00965,4.96966,68,-1,-1,-1,0
120000,2444181,61.427,1.97838,4.91227,70,-1,-1,-1,0
120000,2348295,61.1636,2.0467,5.00412,64,-1,-1,-1,0
120000,2351022,62.7666,2.0996,5.07826,64,-1,-1,-1,0
120000,2373639,54.9688,1.83105,5.08149,57,-1,-1,-1,0
120000,2390505,60.7688,2.01144,5.06828,64,-1,-1,-1,0
120000,2404977,55.4678,1.81768,5.02027,63,-1,-1,-1,0
120000,2413338,64.2185,2.09814,5.02607,78,-1,-1,-1,0
120000,2420889,62.4428,2.03402,5.00734,60,-1,-1,-1,0
120000,2426100,57.3634,1.90779,5.10618,64,-1,-1,-1,0
120000,2428620,66.7837,2.18157,5.01695,70,-1,-1,-1,0
120000,2431365,58.36,1.9427,5.11032,90,-1,-1,-1,0
120000,2433318,60.5909,1.97908,5.01471,61,-1,-1,-1,0
120000,2434803,59.737,1.94942,5.01733,64,-1,-1,-1,0
120000,2435793,60.2333,1.95841,4.99336,62,-1,-1,-1,0
120000,2436486,64.0864,2.06674,4.94908,61,-1,-1,-1,0
120000,2437287,62.1325,2.00221,4.95401,60,-1,-1,-1,0
120000,2438007,61.7031,2.00167,4.9806,62,-1,-1,-1,0
120000,2438628,59.0859,1.90011,4.91635,63,-1,-1,-1,0
120000,2438997,61.9502,2.00291,4.94938,69,-1,-1,-1,0
120000,2439456,59.3321,1.95047,5.07147,68,-1,-1,-1,0
120000,2439834,59.9154,1.96193,5.03871,62,-1,-1,-1,0
120000,2349483,55.0783,1.8142,5.02201,66,-1,-1,-1,0
120000,2353353,55.5579,1.86998,5.18757,57,-1,-1,-1,0
120000,2381730,60.7901,2.02945,5.1768,72,-1,-1,-1,0
120000,2393907,58.512,1.9591,5.17829,59,-1,-1,-1,0
120000,2407407,57.3229,1.90408,5.12988,63,-1,-1,-1,0
120000,2413347,56.9921,1.88708,5.11028,68,-1,-1,-1,0
120000,2418387,57.8211,1.88262,5.01133,66,-1,-1,-1,0
120000,2422986,58.0035,1.92045,5.08607,65,-1,-1,-1,0
120000,2424858,57.716,1.90888,5.07235,69,-1,-1,-1,0
120000,2425875,57.2131,1.87305,5.01677,63,-1,-1,-1,0
120000,2427405,61.9152,2.03322,5.03512,67,-1,-1,-1,0
120000,2428881,56.8543,1.87952,5.07744,60,-1,-1,-1,0
120000,2430294,58.6717,1.90935,4.99955,66,-1,-1,-1,0
120000,2431473,57.7742,1.89924,5.04083,56,-1,-1,-1,0
120000,2432094,57.2426,1.86888,5.00323,56,-1,-1,-1,0
120000,2432607,57.7432,1.88975,5.02091,62,-1,-1,-1,0
120000,2433183,56.3886,1.86577,5.08513,65,-1,-1,-1,0
120000,2433561,57.7799,1.89539,5.0427,64,-1,-1,-1,0
120000,2433966,63.6956,2.12147,5.12351,101,-1,-1,-1,0
120000,2434164,57.2928,1.89005,5.08403,65,-1,-1,-1,0
120000,2434218,62.3479,2.04984,5.06781,61,-1,-1,-1,0
120000,2348358,61.3981,2.05802,5.16491,60,-1,-1,-1,0
120000,2351958,62.1937,2.10549,5.24803,59,-1,-1,-1,0
120000,2370012,59.7689,2.03653,5.28656,60,-1,-1,-1,0
120000,2387373,56.9222,1.90736,5.21745,57,-1,-1,-1,0
120000,2393727,55.102,1.81134,5.1133,68,-1,-1,-1,0
120000,2401107,61.4825,2.04134,5.15851,65,-1,-1,-1,0
120000,2404815,64.5077,2.11861,5.09304,63,-1,-1,-1,0
120000,2405940,59.7024,2.00298,5.19232,63,-1,-1,-1,0
120000,2407713,56.69,1.89933,5.18312,84,-1,-1,-1,0
120000,2411655,61.8747,2.04598,5.13537,83,-1,-1,-1,0
120000,2413149,58.2815,1.92346,5.10494,78,-1,-1,-1,0
120000,2414454,55.9196,1.84868,5.10517,82,-1,-1,-1,0
120000,2415822,61.21,2.01821,5.0827,86,-1,-1,-1,0
120000,2416866,57.9639,1.92604,5.12507,85,-1,-1,-1,0
120000,2418081,58.1688,1.94458,5.15094,76,-1,-1,-1,0
120000,2419224,54.3484,1.82783,5.18323,58,-1,-1,-1,0
120000,2420196,56.5275,1.88955,5.15278,62,-1,-1,-1,0
120000,2420448,55.6882,1.83432,5.07582,62,-1,-1,-1,0
120000,2420880,53.9343,1.80944,5.16736,83,-1,-1,-1,0
120000,2421375,55.2234,1.83474,5.14308,74,-1,-1,-1,0
120000,2421771,55.5691,1.83734,5.11757,61,-1,-1,-1,0
120000,2421996,54.5824,1.81789,5.16832,65,-1,-1,-1,0
120000,2341086,55.6336,1.89387,5.19904,63,-1,-1,-1,0
120000,2345802,52.8893,1.78882,5.2134,61,-1,-1,-1,0
120000,2365089,55.6213,1.88268,5.2097,62,-1,-1,-1,0
120000,2372649,56.1641,1.90622,5.21005,65,-1,-1,-1,0
120000,2385978,53.5142,1.8051,5.22101,63,-1,-1,-1,0
120000,2394078,53.9614,1.81763,5.20552,64,-1,-1,-1,0
120000,2395752,55.4964,1.85507,5.15945,67,-1,-1,-1,0
120000,2397750,53.9702,1.80996,5.17356,61,-1,-1,-1,0
120000,2399622,55.6178,1.87786,5.20036,59,-1,-1,-1,0
120000,2402007,53.9599,1.81003,5.16733,62,-1,-1,-1,0
120000,2404176,54.4113,1.79844,5.11362,63,-1,-1,-1,0
120000,2405472,54.1603,1.81078,5.17991,61,-1,-1,-1,0
120000,2406552,53.6902,1.77774,5.13943,66,-1,-1,-1,0
120000,2407488,55.05,1.84688,5.20984,63,-1,-1,-1,0
