mesh_name,iteration,ordering_type,solver_type,G_N,G_NNZ,nd_levels,patch_type,patch_size,patch_time,factor/matrix NNZ ratio,prep_time,ordering_time,ordering_integration_time,analysis_time,factorization_time,solve_time,residual
Goethe_Lifemask,3,PATCH_ORDERING,CUDSS,1173249,8208477,11,,0,0,11.9555,0,0,0,0,96,33,1.50423e-05
Goethe_Lifemask,4,PATCH_ORDERING,CUDSS,1173249,8208477,11,,0,0,11.9555,0,0,0,0,96,33,1.42879e-05
Goethe_Lifemask,5,PATCH_ORDERING,CUDSS,1173249,8208477,11,,0,0,11.9555,0,0,0,0,95,33,1.35876e-05
Xenophora,0,PATCH_ORDERING,CUDSS,1177334,8241304,11,rxmesh,512,132.484,10.9548,12429,1330,38,206,105,34,419.228
Xenophora,1,PATCH_ORDERING,CUDSS,1177334,8241304,11,,0,0,10.9548,0,0,0,0,85,33,5.3171e-05
Xenophora,2,PATCH_ORDERING,CUDSS,1177334,8241304,11,,0,0,10.9548,0,0,0,0,86,33,2.17964e-05
Xenophora,3,PATCH_ORDERING,CUDSS,1177334,8241304,11,,0,0,10.9548,0,0,0,0,85,33,1.56331e-05
Xenophora,4,PATCH_ORDERING,CUDSS,1177334,8241304,11,,0,0,10.9548,0,0,0,0,85,33,1.42366e-05
Xenophora,5,PATCH_ORDERING,CUDSS,1177334,8241304,11,,0,0,10.9548,0,0,0,0,85,33,1.36223e-05
Dragon_2,0,PATCH_ORDERING,CUDSS,1189200,8324424,11,rxmesh,512,205.445,10.1551,12680,1328,48,194,74,34,4110.86
Dragon_2,1,PATCH_ORDERING,CUDSS,1189200,8324424,11,,0,0,10.1551,0,0,0,0,68,33,9.51267e-05
Dragon_2,2,PATCH_ORDERING,CUDSS,1189200,8324424,11,,0,0,10.1551,0,0,0,0,67,33,5.24596e-05
Dragon_2,3,PATCH_ORDERING,CUDSS,1189200,8324424,11,,0,0,10.1551,0,0,0,0,68,33,4.04805e-05
Dragon_2,4,PATCH_ORDERING,CUDSS,1189200,8324424,11,,0,0,10.1551,0,0,0,0,67,33,3.36414e-05
Dragon_2,5,PATCH_ORDERING,CUDSS,1189200,8324424,11,,0,0,10.1551,0,0,0,0,68,33,3.07487e-05
226633,0,PATCH_ORDERING,CUDSS,1225855,8580985,11,rxmesh,512,68.1745,19.65,12106,1297,42,271,218,40,3732.98
226633,1,PATCH_ORDERING,CUDSS,1225855,8580985,11,,0,0,19.65,0,0,0,0,196,37,2.29145e-05
226633,2,PATCH_ORDERING,CUDSS,1225855,8580985,11,,0,0,19.65,0,0,0,0,196,37,1.40103e-05
226633,3,PATCH_ORDERING,CUDSS,1225855,8580985,11,,0,0,19.65,0,0,0,0,196,37,1.05416e-05
226633,4,PATCH_ORDERING,CUDSS,1225855,8580985,11,,0,0,19.65,0,0,0,0,196,37,9.19938e-06
226633,5,PATCH_ORDERING,CUDSS,1225855,8580985,11,,0,0,19.65,0,0,0,0,197,37,8.54854e-06
Horse_Head,0,PATCH_ORDERING,CUDSS,1250389,8750579,11,rxmesh,512,133.392,11.6415,16803,1755,45,216,100,36,540782
Horse_Head,1,PATCH_ORDERING,CUDSS,1250389,8750579,11,,0,0,11.6415,0,0,0,0,91,35,2.951e-05
Horse_Head,2,PATCH_ORDERING,CUDSS,1250389,8750579,11,,0,0,11.6415,0,0,0,0,90,35,1.68678e-05
Horse_Head,3,PATCH_ORDERING,CUDSS,1250389,8750579,11,,0,0,11.6415,0,0,0,0,91,35,1.51304e-05
Horse_Head,4,PATCH_ORDERING,CUDSS,1250389,8750579,11,,0,0,11.6415,0,0,0,0,90,35,1.40179e-05
Horse_Head,5,PATCH_ORDERING,CUDSS,1250389,8750579,11,,0,0,11.6415,0,0,0,0,90,35,1.29982e-05
Lucy_3M_O10,0,PATCH_ORDERING,CUDSS,1264847,8853905,11,rxmesh,512,112.351,12.5557,12730,1196,37,222,144,38,1.73194e+06
Lucy_3M_O10,1,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.5557,0,0,0,0,124,37,3.03384e-05
Lucy_3M_O10,2,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.5557,0,0,0,0,124,37,1.08769e-05
Lucy_3M_O10,3,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.5557,0,0,0,0,83,40,-nan
Lucy_3M_O10,4,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.5557,0,0,0,0,66,43,-nan
Lucy_3M_O10,5,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.5557,0,0,0,0,65,43,-nan
120628,0,PATCH_ORDERING,CUDSS,1264847,8853905,11,rxmesh,512,95.7778,12.4634,12966,1251,39,224,135,47,1.73194e+06
120628,1,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.4634,0,0,0,0,115,36,3.03384e-05
120628,2,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.4634,0,0,0,0,116,37,1.08769e-05
120628,3,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.4634,0,0,0,0,69,37,0.197334
120628,4,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.4634,0,0,0,0,52,37,0.00154566
120628,5,PATCH_ORDERING,CUDSS,1264847,8853905,11,,0,0,12.4634,0,0,0,0,52,37,0.00137651
994785,0,PATCH_ORDERING,CUDSS,1270940,8896568,11,rxmesh,512,133.962,13.2122,12266,1127,38,231,125,37,40910.1
994785,1,PATCH_ORDERING,CUDSS,1270940,8896568,11,,0,0,13.2122,0,0,0,0,106,35,5.5956e-05
994785,2,PATCH_ORDERING,CUDSS,1270940,8896568,11,,0,0,13.2122,0,0,0,0,106,36,2.54389e-05
994785,3,PATCH_ORDERING,CUDSS,1270940,8896568,11,,0,0,13.2122,0,0,0,0,106,35,1.87263e-05
994785,4,PATCH_ORDERING,CUDSS,1270940,8896568,11,,0,0,13.2122,0,0,0,0,106,35,1.65558e-05
994785,5,PATCH_ORDERING,CUDSS,1270940,8896568,11,,0,0,13.2122,0,0,0,0,106,35,1.54174e-05
994786,0,PATCH_ORDERING,CUDSS,1279849,8958943,11,rxmesh,512,130.968,12.906,12410,1124,38,224,115,37,40929
994786,1,PATCH_ORDERING,CUDSS,1279849,8958943,11,,0,0,12.906,0,0,0,0,97,35,5.74584e-05
994786,2,PATCH_ORDERING,CUDSS,1279849,8958943,11,,0,0,12.906,0,0,0,0,98,35,2.68004e-05
994786,3,PATCH_ORDERING,CUDSS,1279849,8958943,11,,0,0,12.906,0,0,0,0,97,35,1.94806e-05
994786,4,PATCH_ORDERING,CUDSS,1279849,8958943,11,,0,0,12.906,0,0,0,0,97,35,1.68535e-05
994786,5,PATCH_ORDERING,CUDSS,1279849,8958943,11,,0,0,12.906,0,0,0,0,97,35,1.55479e-05
103354,0,PATCH_ORDERING,CUDSS,1347290,9489650,11,rxmesh,512,421.035,10.9711,15428,1521,44,239,119,39,8534.19
103354,1,PATCH_ORDERING,CUDSS,1347290,9489650,11,,0,0,10.9711,0,0,0,0,101,37,7.02812e-05
103354,2,PATCH_ORDERING,CUDSS,1347290,9489650,11,,0,0,10.9711,0,0,0,0,101,38,4.29079e-05
103354,3,PATCH_ORDERING,CUDSS,1347290,9489650,11,,0,0,10.9711,0,0,0,0,101,38,3.72509e-05
103354,4,PATCH_ORDERING,CUDSS,1347290,9489650,11,,0,0,10.9711,0,0,0,0,101,38,3.61722e-05
103354,5,PATCH_ORDERING,CUDSS,1347290,9489650,11,,0,0,10.9711,0,0,0,0,101,38,3.7024e-05
Sphinx_1,0,PATCH_ORDERING,CUDSS,1397519,9782671,11,rxmesh,512,214.335,13.3348,15464,1372,42,245,146,41,1.92971e+07
Sphinx_1,1,PATCH_ORDERING,CUDSS,1397519,9782671,11,,0,0,13.3348,0,0,0,0,127,39,8.20468e-05
Sphinx_1,2,PATCH_ORDERING,CUDSS,1397519,9782671,11,,0,0,13.3348,0,0,0,0,129,39,3.75373e-05
Sphinx_1,3,PATCH_ORDERING,CUDSS,1397519,9782671,11,,0,0,13.3348,0,0,0,0,128,39,2.90634e-05
Sphinx_1,4,PATCH_ORDERING,CUDSS,1397519,9782671,11,,0,0,13.3348,0,0,0,0,127,39,2.54842e-05
Sphinx_1,5,PATCH_ORDERING,CUDSS,1397519,9782671,11,,0,0,13.3348,0,0,0,0,127,39,2.31948e-05
out,0,PATCH_ORDERING,CUDSS,1406021,9842135,11,rxmesh,512,113.441,15.8808,19272,1858,48,276,187,42,1029.36
out,1,PATCH_ORDERING,CUDSS,1406021,9842135,11,,0,0,15.8808,0,0,0,0,166,41,3.41567e-05
out,2,PATCH_ORDERING,CUDSS,1406021,9842135,11,,0,0,15.8808,0,0,0,0,166,41,1.67551e-05
out,3,PATCH_ORDERING,CUDSS,1406021,9842135,11,,0,0,15.8808,0,0,0,0,166,41,1.41482e-05
out,4,PATCH_ORDERING,CUDSS,1406021,9842135,11,,0,0,15.8808,0,0,0,0,166,41,1.23282e-05
out,5,PATCH_ORDERING,CUDSS,1406021,9842135,11,,0,0,15.8808,0,0,0,0,166,41,1.10141e-05
Thorne,0,PATCH_ORDERING,CUDSS,1478051,10346403,11,rxmesh,512,189.757,12.8036,20662,2219,54,267,160,46,1.77571e+06
Thorne,1,PATCH_ORDERING,CUDSS,1478051,10346403,11,,0,0,12.8036,0,0,0,0,141,42,0.000187287
Thorne,2,PATCH_ORDERING,CUDSS,1478051,10346403,11,,0,0,12.8036,0,0,0,0,141,42,0.000143492
Thorne,3,PATCH_ORDERING,CUDSS,1478051,10346403,11,,0,0,12.8036,0,0,0,0,140,42,0.000122903
Thorne,4,PATCH_ORDERING,CUDSS,1478051,10346403,11,,0,0,12.8036,0,0,0,0,141,42,0.000105472
Thorne,5,PATCH_ORDERING,CUDSS,1478051,10346403,11,,0,0,12.8036,0,0,0,0,140,42,9.18652e-05
20131208_VenusDeMilo_Full_Scale_captured_by_Cosmo_Wenman,0,PATCH_ORDERING,CUDSS,1577057,11039387,11,rxmesh,512,215.609,11.9032,18677,1780,51,269,151,46,1.06463e+06
20131208_VenusDeMilo_Full_Scale_captured_by_Cosmo_Wenman,1,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.9032,0,0,0,0,132,44,2.45174e-05
20131208_VenusDeMilo_Full_Scale_captured_by_Cosmo_Wenman,2,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.9032,0,0,0,0,132,44,1.24547e-05
20131208_VenusDeMilo_Full_Scale_captured_by_Cosmo_Wenman,3,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.9032,0,0,0,0,132,44,1.05043e-05
20131208_VenusDeMilo_Full_Scale_captured_by_Cosmo_Wenman,4,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.9032,0,0,0,0,132,44,9.26126e-06
20131208_VenusDeMilo_Full_Scale_captured_by_Cosmo_Wenman,5,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.9032,0,0,0,0,132,45,8.47799e-06
372114,0,PATCH_ORDERING,CUDSS,1577057,11039387,11,rxmesh,512,244.076,11.702,18753,1807,51,260,147,46,1.06463e+06
372114,1,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.702,0,0,0,0,128,44,2.45174e-05
372114,2,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.702,0,0,0,0,128,44,1.24547e-05
372114,3,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.702,0,0,0,0,128,44,1.05043e-05
372114,4,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.702,0,0,0,0,127,44,9.26126e-06
372114,5,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.702,0,0,0,0,127,44,8.47799e-06
uploads_b1_e4_b1_2a_5c_20131208+VenusDeMilo+Full+Scale+captured+by+Cosmo+Wenman,0,PATCH_ORDERING,CUDSS,1577057,11039387,11,rxmesh,512,347.421,11.7685,18585,1398,46,249,152,45,1.06462e+06
uploads_b1_e4_b1_2a_5c_20131208+VenusDeMilo+Full+Scale+captured+by+Cosmo+Wenman,1,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.7685,0,0,0,0,133,44,2.45174e-05
uploads_b1_e4_b1_2a_5c_20131208+VenusDeMilo+Full+Scale+captured+by+Cosmo+Wenman,2,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.7685,0,0,0,0,134,44,1.24548e-05
uploads_b1_e4_b1_2a_5c_20131208+VenusDeMilo+Full+Scale+captured+by+Cosmo+Wenman,3,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.7685,0,0,0,0,134,44,1.05043e-05
uploads_b1_e4_b1_2a_5c_20131208+VenusDeMilo+Full+Scale+captured+by+Cosmo+Wenman,4,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.7685,0,0,0,0,133,44,9.26126e-06
uploads_b1_e4_b1_2a_5c_20131208+VenusDeMilo+Full+Scale+captured+by+Cosmo+Wenman,5,PATCH_ORDERING,CUDSS,1577057,11039387,11,,0,0,11.7685,0,0,0,0,134,44,8.47799e-06
Poetsche_Photoskultur_Goethe,0,PATCH_ORDERING,CUDSS,1592141,11145023,11,rxmesh,512,159.868,14.111,15834,1336,44,279,186,46,5636.33
Poetsche_Photoskultur_Goethe,1,PATCH_ORDERING,CUDSS,1592141,11145023,11,,0,0,14.111,0,0,0,0,167,45,1.68152e-05
Poetsche_Photoskultur_Goethe,2,PATCH_ORDERING,CUDSS,1592141,11145023,11,,0,0,14.111,0,0,0,0,167,45,9.45495e-06
Poetsche_Photoskultur_Goethe,3,PATCH_ORDERING,CUDSS,1592141,11145023,11,,0,0,14.111,0,0,0,0,167,45,7.7713e-06
Poetsche_Photoskultur_Goethe,4,PATCH_ORDERING,CUDSS,1592141,11145023,11,,0,0,14.111,0,0,0,0,166,45,6.84178e-06
Poetsche_Photoskultur_Goethe,5,PATCH_ORDERING,CUDSS,1592141,11145023,11,,0,0,14.111,0,0,0,0,168,45,6.26143e-06
Bootleg_Eve,0,PATCH_ORDERING,CUDSS,1648092,11536650,11,rxmesh,512,174.686,11.0723,18325,1970,52,277,182,48,593.655
Bootleg_Eve,1,PATCH_ORDERING,CUDSS,1648092,11536650,11,,0,0,11.0723,0,0,0,0,153,47,1.56461e-05
Bootleg_Eve,2,PATCH_ORDERING,CUDSS,1648092,11536650,11,,0,0,11.0723,0,0,0,0,153,47,9.15821e-06
Bootleg_Eve,3,PATCH_ORDERING,CUDSS,1648092,11536650,11,,0,0,11.0723,0,0,0,0,153,47,7.6459e-06
Bootleg_Eve,4,PATCH_ORDERING,CUDSS,1648092,11536650,11,,0,0,11.0723,0,0,0,0,153,47,6.90571e-06
Bootleg_Eve,5,PATCH_ORDERING,CUDSS,1648092,11536650,11,,0,0,11.0723,0,0,0,0,154,47,6.38519e-06
Lucius_Quinctius_Cincinnatus,0,PATCH_ORDERING,CUDSS,1683007,11781157,11,rxmesh,512,345.483,12.9376,23830,2074,54,288,183,48,0.522094
Lucius_Quinctius_Cincinnatus,1,PATCH_ORDERING,CUDSS,1683007,11781157,11,,0,0,12.9376,0,0,0,0,165,60,7.38046e-05
Lucius_Quinctius_Cincinnatus,2,PATCH_ORDERING,CUDSS,1683007,11781157,11,,0,0,12.9376,0,0,0,0,165,47,5.55327e-05
Lucius_Quinctius_Cincinnatus,3,PATCH_ORDERING,CUDSS,1683007,11781157,11,,0,0,12.9376,0,0,0,0,166,47,4.58865e-05
Lucius_Quinctius_Cincinnatus,4,PATCH_ORDERING,CUDSS,1683007,11781157,11,,0,0,12.9376,0,0,0,0,166,59,3.88666e-05
Lucius_Quinctius_Cincinnatus,5,PATCH_ORDERING,CUDSS,1683007,11781157,11,,0,0,12.9376,0,0,0,0,167,47,3.34852e-05
Willy_Selke_Tondo,0,PATCH_ORDERING,CUDSS,1696572,11876360,11,rxmesh,512,194.933,10.4795,17227,1480,54,269,146,48,37443.9
Willy_Selke_Tondo,1,PATCH_ORDERING,CUDSS,1696572,11876360,11,,0,0,10.4795,0,0,0,0,127,59,2.36634e-05
Willy_Selke_Tondo,2,PATCH_ORDERING,CUDSS,1696572,11876360,11,,0,0,10.4795,0,0,0,0,127,47,1.81598e-05
Willy_Selke_Tondo,3,PATCH_ORDERING,CUDSS,1696572,11876360,11,,0,0,10.4795,0,0,0,0,128,59,1.71924e-05
Willy_Selke_Tondo,4,PATCH_ORDERING,CUDSS,1696572,11876360,11,,0,0,10.4795,0,0,0,0,127,59,1.67607e-05
Willy_Selke_Tondo,5,PATCH_ORDERING,CUDSS,1696572,11876360,11,,0,0,10.4795,0,0,0,0,128,47,1.66082e-05
Francois_Willeme_Selbsbildnis_LOW_170mb,0,PATCH_ORDERING,CUDSS,1740098,12180890,11,rxmesh,512,240.874,12.1197,17774,1489,48,274,184,56,4253.9
Francois_Willeme_Selbsbildnis_LOW_170mb,1,PATCH_ORDERING,CUDSS,1740098,12180890,11,,0,0,12.1197,0,0,0,0,165,49,1.69507e-05
Francois_Willeme_Selbsbildnis_LOW_170mb,2,PATCH_ORDERING,CUDSS,1740098,12180890,11,,0,0,12.1197,0,0,0,0,165,62,1.17756e-05
Francois_Willeme_Selbsbildnis_LOW_170mb,3,PATCH_ORDERING,CUDSS,1740098,12180890,11,,0,0,12.1197,0,0,0,0,166,49,1.03736e-05
Francois_Willeme_Selbsbildnis_LOW_170mb,4,PATCH_ORDERING,CUDSS,1740098,12180890,11,,0,0,12.1197,0,0,0,0,165,61,9.19177e-06
Francois_Willeme_Selbsbildnis_LOW_170mb,5,PATCH_ORDERING,CUDSS,1740098,12180890,11,,0,0,12.1197,0,0,0,0,166,62,8.09233e-06
Horned_Sea_Star,0,PATCH_ORDERING,CUDSS,1749060,12243426,11,rxmesh,512,190.175,11.8691,19038,1682,50,298,178,51,2635.93
Horned_Sea_Star,1,PATCH_ORDERING,CUDSS,1749060,12243426,11,,0,0,11.8691,0,0,0,0,159,49,6.03463e-05
Horned_Sea_Star,2,PATCH_ORDERING,CUDSS,1749060,12243426,11,,0,0,11.8691,0,0,0,0,158,50,2.27277e-05
Horned_Sea_Star,3,PATCH_ORDERING,CUDSS,1749060,12243426,11,,0,0,11.8691,0,0,0,0,158,62,1.48975e-05
Horned_Sea_Star,4,PATCH_ORDERING,CUDSS,1749060,12243426,11,,0,0,11.8691,0,0,0,0,159,50,1.13159e-05
Horned_Sea_Star,5,PATCH_ORDERING,CUDSS,1749060,12243426,11,,0,0,11.8691,0,0,0,0,158,50,9.68492e-06
Beethoven,0,PATCH_ORDERING,CUDSS,1749976,12249958,11,rxmesh,512,347.385,12.0209,24847,2157,56,286,137,48,7.5283e+07
Beethoven,1,PATCH_ORDERING,CUDSS,1749976,12249958,11,,0,0,12.0209,0,0,0,0,119,47,0.000181521
Beethoven,2,PATCH_ORDERING,CUDSS,1749976,12249958,11,,0,0,12.0209,0,0,0,0,118,47,0.000115875
Beethoven,3,PATCH_ORDERING,CUDSS,1749976,12249958,11,,0,0,12.0209,0,0,0,0,120,60,9.79059e-05
Beethoven,4,PATCH_ORDERING,CUDSS,1749976,12249958,11,,0,0,12.0209,0,0,0,0,119,60,8.64807e-05
Beethoven,5,PATCH_ORDERING,CUDSS,1749976,12249958,11,,0,0,12.0209,0,0,0,0,119,60,7.77545e-05
Murex_Romosus,0,PATCH_ORDERING,CUDSS,1759781,12318455,11,rxmesh,512,251.089,13.9242,24272,2052,55,305,207,51,968.525
Murex_Romosus,1,PATCH_ORDERING,CUDSS,1759781,12318455,11,,0,0,13.9242,0,0,0,0,185,50,3.22718e-05
Murex_Romosus,2,PATCH_ORDERING,CUDSS,1759781,12318455,11,,0,0,13.9242,0,0,0,0,185,50,1.57051e-05
Murex_Romosus,3,PATCH_ORDERING,CUDSS,1759781,12318455,11,,0,0,13.9242,0,0,0,0,185,50,1.3282e-05
Murex_Romosus,4,PATCH_ORDERING,CUDSS,1759781,12318455,11,,0,0,13.9242,0,0,0,0,185,50,1.15813e-05
Murex_Romosus,5,PATCH_ORDERING,CUDSS,1759781,12318455,11,,0,0,13.9242,0,0,0,0,185,50,1.03523e-05
